tumors	patients	mock_pseudospace	tumors.1	patients.1	tgfb_pseudospace
KIRC	KIRC.TCGA.B2.3923.01A.02R.1325.07	51.3366690128149	KIRC	KIRC.TCGA.B2.3923.01A.02R.1325.07	44.4029516493755
KIRC	KIRC.TCGA.B2.3923.01A.02R.A277.07	52.5294590708972	KIRC	KIRC.TCGA.B2.3923.01A.02R.A277.07	49.5224986924868
KIRC	KIRC.TCGA.B2.3924.01A.02R.1325.07	55.5969790183959	KIRC	KIRC.TCGA.B2.3924.01A.02R.1325.07	47.2455882505175
KIRC	KIRC.TCGA.B2.3924.01A.02R.A277.07	53.2568299465278	KIRC	KIRC.TCGA.B2.3924.01A.02R.A277.07	48.5173704864063
KIRC	KIRC.TCGA.B2.4098.01A.02R.1325.07	54.8830592475129	KIRC	KIRC.TCGA.B2.4098.01A.02R.1325.07	45.6665416017648
KIRC	KIRC.TCGA.B2.4099.01A.02R.1188.07	56.1946579678881	KIRC	KIRC.TCGA.B2.4099.01A.02R.1188.07	46.3418131738552
KIRC	KIRC.TCGA.B2.4102.01A.02R.1325.07	55.2430654468504	KIRC	KIRC.TCGA.B2.4102.01A.02R.1325.07	49.4278295216256
KIRC	KIRC.TCGA.B2.5633.01A.01R.1541.07	56.5428467049162	KIRC	KIRC.TCGA.B2.5633.01A.01R.1541.07	47.0104806862044
KIRC	KIRC.TCGA.B2.5633.01A.01R.A277.07	56.7215113196873	KIRC	KIRC.TCGA.B2.5633.01A.01R.A277.07	47.5048820948188
KIRC	KIRC.TCGA.B2.5635.01A.01R.1541.07	55.9958452921589	KIRC	KIRC.TCGA.B2.5635.01A.01R.1541.07	48.4256104249651
KIRC	KIRC.TCGA.B2.5635.01A.01R.A277.07	56.4432313567704	KIRC	KIRC.TCGA.B2.5635.01A.01R.A277.07	45.5004860894401
KIRC	KIRC.TCGA.B2.5639.01A.01R.1541.07	55.9772059189507	KIRC	KIRC.TCGA.B2.5639.01A.01R.1541.07	48.000805489338
KIRC	KIRC.TCGA.B2.5641.01A.01R.1541.07	55.5612228095929	KIRC	KIRC.TCGA.B2.5641.01A.01R.1541.07	49.0250868921099
KIRC	KIRC.TCGA.B2.A4SR.01A.11R.A266.07	54.4029298891212	KIRC	KIRC.TCGA.B2.A4SR.01A.11R.A266.07	46.187304568852
KIRP	KIRP.TCGA.B3.3925.01A.02R.1351.07	54.3901386357431	KIRP	KIRP.TCGA.B3.3925.01A.02R.1351.07	44.9933619851115
KIRP	KIRP.TCGA.B3.3926.01A.02R.1351.07	57.0874799756683	KIRP	KIRP.TCGA.B3.3926.01A.02R.1351.07	51.4282490446153
KIRP	KIRP.TCGA.B3.4104.01A.02R.1351.07	49.4192046909839	KIRP	KIRP.TCGA.B3.4104.01A.02R.1351.07	26.148921904092
KIRP	KIRP.TCGA.B3.8121.01A.21R.2404.07	56.6370067575076	KIRP	KIRP.TCGA.B3.8121.01A.21R.2404.07	50.4601351543893
KIRP	KIRP.TCGA.B3.A6W5.01A.12R.A33Z.07	54.8189436644905	KIRP	KIRP.TCGA.B3.A6W5.01A.12R.A33Z.07	42.2806891231654
KIRC	KIRC.TCGA.B4.5377.01A.01R.1503.07	55.9583590435074	KIRC	KIRC.TCGA.B4.5377.01A.01R.1503.07	50.222617361906
KIRC	KIRC.TCGA.B4.5378.01A.01R.1503.07	56.0573405605372	KIRC	KIRC.TCGA.B4.5378.01A.01R.1503.07	50.3146421506631
KIRC	KIRC.TCGA.B4.5834.01A.11R.1672.07	55.6390239849959	KIRC	KIRC.TCGA.B4.5834.01A.11R.1672.07	48.9634905019663
KIRC	KIRC.TCGA.B4.5835.01A.11R.1672.07	54.2042170919108	KIRC	KIRC.TCGA.B4.5835.01A.11R.1672.07	60.4803061350989
KIRC	KIRC.TCGA.B4.5836.01A.11R.1672.07	56.5803260932052	KIRC	KIRC.TCGA.B4.5836.01A.11R.1672.07	50.2163915838548
KIRC	KIRC.TCGA.B4.5838.01A.11R.1672.07	54.1134012025253	KIRC	KIRC.TCGA.B4.5838.01A.11R.1672.07	50.369119112909
KIRC	KIRC.TCGA.B4.5843.01A.11R.1672.07	57.1201786578896	KIRC	KIRC.TCGA.B4.5843.01A.11R.1672.07	47.3091270066662
KIRC	KIRC.TCGA.B4.5844.01A.11R.1672.07	54.94775323724	KIRC	KIRC.TCGA.B4.5844.01A.11R.1672.07	47.4915442603164
UCEC	UCEC.TCGA.B5.A0JN.01A.11R.A104.07	53.7004890959918	UCEC	UCEC.TCGA.B5.A0JN.01A.11R.A104.07	78.6064426220398
UCEC	UCEC.TCGA.B5.A0JR.01A.13R.A466.07	57.847093904591	UCEC	UCEC.TCGA.B5.A0JR.01A.13R.A466.07	86.5461687963329
UCEC	UCEC.TCGA.B5.A0JS.01A.11R.A104.07	52.1782908359528	UCEC	UCEC.TCGA.B5.A0JS.01A.11R.A104.07	40.1742199759944
UCEC	UCEC.TCGA.B5.A0JT.01A.21R.A118.07	50.6825422417522	UCEC	UCEC.TCGA.B5.A0JT.01A.21R.A118.07	52.4710232781913
UCEC	UCEC.TCGA.B5.A0JU.01B.11R.A14D.07	54.4427230956057	UCEC	UCEC.TCGA.B5.A0JU.01B.11R.A14D.07	49.3142695187791
UCEC	UCEC.TCGA.B5.A0JV.01A.11R.A104.07	50.753878055347	UCEC	UCEC.TCGA.B5.A0JV.01A.11R.A104.07	52.2111181518233
UCEC	UCEC.TCGA.B5.A0JX.01A.21R.A14M.07	54.1654997468626	UCEC	UCEC.TCGA.B5.A0JX.01A.21R.A14M.07	55.1798102864625
UCEC	UCEC.TCGA.B5.A0JY.01A.11R.A104.07	55.7930940225086	UCEC	UCEC.TCGA.B5.A0JY.01A.11R.A104.07	65.7081704380732
UCEC	UCEC.TCGA.B5.A0JZ.01A.11R.A040.07	50.9794866559262	UCEC	UCEC.TCGA.B5.A0JZ.01A.11R.A040.07	58.4335802634955
UCEC	UCEC.TCGA.B5.A0K1.01A.11R.A16W.07	51.9754424311751	UCEC	UCEC.TCGA.B5.A0K1.01A.11R.A16W.07	42.278085128064
UCEC	UCEC.TCGA.B5.A0K2.01A.12R.A104.07	52.0783067057403	UCEC	UCEC.TCGA.B5.A0K2.01A.12R.A104.07	44.575079676641
UCEC	UCEC.TCGA.B5.A0K3.01A.11R.A040.07	47.83956976932	UCEC	UCEC.TCGA.B5.A0K3.01A.11R.A040.07	39.9962681457407
UCEC	UCEC.TCGA.B5.A0K4.01A.11R.A040.07	48.2480016061876	UCEC	UCEC.TCGA.B5.A0K4.01A.11R.A040.07	43.477981293088
UCEC	UCEC.TCGA.B5.A0K6.01A.11R.A040.07	49.244102612884	UCEC	UCEC.TCGA.B5.A0K6.01A.11R.A040.07	34.5196945017118
UCEC	UCEC.TCGA.B5.A0K7.01A.11R.A104.07	53.5097607286506	UCEC	UCEC.TCGA.B5.A0K7.01A.11R.A104.07	36.327996991122
UCEC	UCEC.TCGA.B5.A0K8.01A.11R.A14M.07	47.7941791459274	UCEC	UCEC.TCGA.B5.A0K8.01A.11R.A14M.07	30.0139580526358
UCEC	UCEC.TCGA.B5.A0K9.01A.21R.A104.07	53.88703037667	UCEC	UCEC.TCGA.B5.A0K9.01A.21R.A104.07	71.6007695766403
UCEC	UCEC.TCGA.B5.A11F.01A.11R.A10J.07	55.0163751147556	UCEC	UCEC.TCGA.B5.A11F.01A.11R.A10J.07	42.3173130943421
UCEC	UCEC.TCGA.B5.A11G.01A.13R.A118.07	49.9568116890986	UCEC	UCEC.TCGA.B5.A11G.01A.13R.A118.07	41.6656205718929
UCEC	UCEC.TCGA.B5.A11H.01A.11R.A118.07	51.9177954920161	UCEC	UCEC.TCGA.B5.A11H.01A.11R.A118.07	55.3684297769006
UCEC	UCEC.TCGA.B5.A11I.01A.11R.A10J.07	52.0872162535488	UCEC	UCEC.TCGA.B5.A11I.01A.11R.A10J.07	61.9595552488473
UCEC	UCEC.TCGA.B5.A11J.01A.11R.A118.07	48.3684466699623	UCEC	UCEC.TCGA.B5.A11J.01A.11R.A118.07	37.0607076788374
UCEC	UCEC.TCGA.B5.A11L.01B.21R.A13S.07	48.9395706338212	UCEC	UCEC.TCGA.B5.A11L.01B.21R.A13S.07	25.210304644734
UCEC	UCEC.TCGA.B5.A11N.01A.11R.A118.07	51.3782071684536	UCEC	UCEC.TCGA.B5.A11N.01A.11R.A118.07	35.980773297881
UCEC	UCEC.TCGA.B5.A11O.01A.11R.A118.07	50.2715568650199	UCEC	UCEC.TCGA.B5.A11O.01A.11R.A118.07	45.601335083823
UCEC	UCEC.TCGA.B5.A11P.01B.11R.A14D.07	48.8395137683148	UCEC	UCEC.TCGA.B5.A11P.01B.11R.A14D.07	27.1928926852349
UCEC	UCEC.TCGA.B5.A11Q.01A.11R.A118.07	50.6375552348748	UCEC	UCEC.TCGA.B5.A11Q.01A.11R.A118.07	48.4055441070692
UCEC	UCEC.TCGA.B5.A11R.01A.11R.A118.07	54.3726603658006	UCEC	UCEC.TCGA.B5.A11R.01A.11R.A118.07	82.0995637000148
UCEC	UCEC.TCGA.B5.A11S.01A.11R.A118.07	52.6530771781729	UCEC	UCEC.TCGA.B5.A11S.01A.11R.A118.07	45.5660924058933
UCEC	UCEC.TCGA.B5.A11U.01A.11R.A118.07	59.0257575673796	UCEC	UCEC.TCGA.B5.A11U.01A.11R.A118.07	51.700013573033
UCEC	UCEC.TCGA.B5.A11V.01A.11R.A10J.07	49.6369871613625	UCEC	UCEC.TCGA.B5.A11V.01A.11R.A10J.07	31.0566837584956
UCEC	UCEC.TCGA.B5.A11W.01A.12R.A118.07	51.7271503425351	UCEC	UCEC.TCGA.B5.A11W.01A.12R.A118.07	40.2568388150822
UCEC	UCEC.TCGA.B5.A11Y.01A.21R.A10J.07	49.6356479515589	UCEC	UCEC.TCGA.B5.A11Y.01A.21R.A10J.07	40.8144497137366
UCEC	UCEC.TCGA.B5.A121.01A.31R.A118.07	49.6683645709979	UCEC	UCEC.TCGA.B5.A121.01A.31R.A118.07	42.1401522607897
UCEC	UCEC.TCGA.B5.A1MR.01A.31R.A14D.07	56.70712194192	UCEC	UCEC.TCGA.B5.A1MR.01A.31R.A14D.07	48.3114492913031
UCEC	UCEC.TCGA.B5.A1MS.01B.11R.A22K.07	51.8087791327066	UCEC	UCEC.TCGA.B5.A1MS.01B.11R.A22K.07	80.2300233186881
UCEC	UCEC.TCGA.B5.A1MV.01A.31R.A14D.07	51.4368536074458	UCEC	UCEC.TCGA.B5.A1MV.01A.31R.A14D.07	50.1907772705031
UCEC	UCEC.TCGA.B5.A1MW.01A.11R.A32Y.07	59.6775493826676	UCEC	UCEC.TCGA.B5.A1MW.01A.11R.A32Y.07	81.505509429607
UCEC	UCEC.TCGA.B5.A1MX.01A.11R.A144.07	54.8330896207365	UCEC	UCEC.TCGA.B5.A1MX.01A.11R.A144.07	81.8926785323044
UCEC	UCEC.TCGA.B5.A1MY.01A.11R.A144.07	52.640803467916	UCEC	UCEC.TCGA.B5.A1MY.01A.11R.A144.07	43.4362524583384
UCEC	UCEC.TCGA.B5.A1N2.01A.21R.A144.07	53.0610852408764	UCEC	UCEC.TCGA.B5.A1N2.01A.21R.A144.07	67.0767666165102
UCEC	UCEC.TCGA.B5.A3FA.01A.11R.A19W.07	54.1101620543687	UCEC	UCEC.TCGA.B5.A3FA.01A.11R.A19W.07	56.6045802954989
UCEC	UCEC.TCGA.B5.A3FB.01A.11R.A19W.07	55.7972487782587	UCEC	UCEC.TCGA.B5.A3FB.01A.11R.A19W.07	80.7694871504986
UCEC	UCEC.TCGA.B5.A3FC.01A.11R.A22K.07	57.9914632671403	UCEC	UCEC.TCGA.B5.A3FC.01A.11R.A22K.07	86.2402168205439
UCEC	UCEC.TCGA.B5.A3FD.01A.11R.A19W.07	55.6082856495368	UCEC	UCEC.TCGA.B5.A3FD.01A.11R.A19W.07	85.8731050102196
UCEC	UCEC.TCGA.B5.A3FH.01A.11R.A19W.07	48.4292609333966	UCEC	UCEC.TCGA.B5.A3FH.01A.11R.A19W.07	40.5875690699225
UCEC	UCEC.TCGA.B5.A3S1.01A.11R.A22K.07	57.5798292149632	UCEC	UCEC.TCGA.B5.A3S1.01A.11R.A22K.07	66.9995318754186
UCEC	UCEC.TCGA.B5.A5OC.01A.21R.A27V.07	56.4811296258782	UCEC	UCEC.TCGA.B5.A5OC.01A.21R.A27V.07	61.926115981958
UCEC	UCEC.TCGA.B5.A5OD.01A.11R.A31O.07	53.9368987419658	UCEC	UCEC.TCGA.B5.A5OD.01A.11R.A31O.07	61.6207397365136
UCEC	UCEC.TCGA.B5.A5OE.01A.11R.A31O.07	54.674137493977	UCEC	UCEC.TCGA.B5.A5OE.01A.11R.A31O.07	75.2706171797951
BRCA	BRCA.TCGA.B6.A0I1.01A.11R.A21T.07	54.6501253446791	BRCA	BRCA.TCGA.B6.A0I1.01A.11R.A21T.07	56.0423926135867
BRCA	BRCA.TCGA.B6.A0I2.01A.11R.A034.07	57.2736069654196	BRCA	BRCA.TCGA.B6.A0I2.01A.11R.A034.07	76.8510775588824
BRCA	BRCA.TCGA.B6.A0I5.01A.11R.A034.07	51.1216642887402	BRCA	BRCA.TCGA.B6.A0I5.01A.11R.A034.07	37.2155355078649
BRCA	BRCA.TCGA.B6.A0I9.01A.11R.A034.07	53.4888017006207	BRCA	BRCA.TCGA.B6.A0I9.01A.11R.A034.07	82.2282396251786
BRCA	BRCA.TCGA.B6.A0IA.01A.11R.A034.07	49.3937528932632	BRCA	BRCA.TCGA.B6.A0IA.01A.11R.A034.07	41.5910197894989
BRCA	BRCA.TCGA.B6.A0IB.01A.11R.A034.07	48.5067046945302	BRCA	BRCA.TCGA.B6.A0IB.01A.11R.A034.07	59.7035152904855
BRCA	BRCA.TCGA.B6.A0IC.01A.11R.A034.07	48.4979029077957	BRCA	BRCA.TCGA.B6.A0IC.01A.11R.A034.07	52.6797082126913
BRCA	BRCA.TCGA.B6.A0IE.01A.11R.A034.07	53.2905523767326	BRCA	BRCA.TCGA.B6.A0IE.01A.11R.A034.07	69.3765205909205
BRCA	BRCA.TCGA.B6.A0IG.01A.11R.A034.07	52.2817371301266	BRCA	BRCA.TCGA.B6.A0IG.01A.11R.A034.07	61.9278523538279
BRCA	BRCA.TCGA.B6.A0IJ.01A.11R.A034.07	61.544961306754	BRCA	BRCA.TCGA.B6.A0IJ.01A.11R.A034.07	90.7689313664639
BRCA	BRCA.TCGA.B6.A0IK.01A.12R.A056.07	49.7380142098046	BRCA	BRCA.TCGA.B6.A0IK.01A.12R.A056.07	59.1576202483545
BRCA	BRCA.TCGA.B6.A0IM.01A.11R.A034.07	53.0970123832886	BRCA	BRCA.TCGA.B6.A0IM.01A.11R.A034.07	62.5422724487172
BRCA	BRCA.TCGA.B6.A0IN.01A.11R.A034.07	50.2958079658003	BRCA	BRCA.TCGA.B6.A0IN.01A.11R.A034.07	44.0300531921377
BRCA	BRCA.TCGA.B6.A0IO.01A.11R.A034.07	49.5047226575755	BRCA	BRCA.TCGA.B6.A0IO.01A.11R.A034.07	54.1939133019423
BRCA	BRCA.TCGA.B6.A0IP.01A.11R.A034.07	51.1894219136363	BRCA	BRCA.TCGA.B6.A0IP.01A.11R.A034.07	49.939054944446
BRCA	BRCA.TCGA.B6.A0IQ.01A.11R.A034.07	62.0997526169557	BRCA	BRCA.TCGA.B6.A0IQ.01A.11R.A034.07	92.637267429479
BRCA	BRCA.TCGA.B6.A0RE.01A.11R.A056.07	56.8742582051163	BRCA	BRCA.TCGA.B6.A0RE.01A.11R.A056.07	60.7532171298094
BRCA	BRCA.TCGA.B6.A0RG.01A.11R.A056.07	44.4054008808765	BRCA	BRCA.TCGA.B6.A0RG.01A.11R.A056.07	29.3748378875119
BRCA	BRCA.TCGA.B6.A0RH.01A.21R.A115.07	53.5990845318384	BRCA	BRCA.TCGA.B6.A0RH.01A.21R.A115.07	53.9632214880947
BRCA	BRCA.TCGA.B6.A0RI.01A.11R.A056.07	53.7159883133709	BRCA	BRCA.TCGA.B6.A0RI.01A.11R.A056.07	62.7012473956581
BRCA	BRCA.TCGA.B6.A0RL.01A.11R.A084.07	49.741716257018	BRCA	BRCA.TCGA.B6.A0RL.01A.11R.A084.07	84.1627686412801
BRCA	BRCA.TCGA.B6.A0RM.01A.11R.A084.07	49.1074754787885	BRCA	BRCA.TCGA.B6.A0RM.01A.11R.A084.07	52.3547125638309
BRCA	BRCA.TCGA.B6.A0RN.01A.12R.A084.07	51.319095162574	BRCA	BRCA.TCGA.B6.A0RN.01A.12R.A084.07	40.3790862885349
BRCA	BRCA.TCGA.B6.A0RO.01A.22R.A084.07	47.5031231763365	BRCA	BRCA.TCGA.B6.A0RO.01A.22R.A084.07	34.5628290272039
BRCA	BRCA.TCGA.B6.A0RP.01A.21R.A084.07	49.5334638543978	BRCA	BRCA.TCGA.B6.A0RP.01A.21R.A084.07	50.3726497898958
BRCA	BRCA.TCGA.B6.A0RS.01A.11R.A084.07	53.2986276705223	BRCA	BRCA.TCGA.B6.A0RS.01A.11R.A084.07	78.7737709277665
BRCA	BRCA.TCGA.B6.A0RU.01A.11R.A084.07	59.6186940744769	BRCA	BRCA.TCGA.B6.A0RU.01A.11R.A084.07	89.4345155698393
BRCA	BRCA.TCGA.B6.A0RV.01A.11R.A084.07	50.2219233187264	BRCA	BRCA.TCGA.B6.A0RV.01A.11R.A084.07	48.1568026707724
BRCA	BRCA.TCGA.B6.A0WS.01A.11R.A115.07	50.8755123644768	BRCA	BRCA.TCGA.B6.A0WS.01A.11R.A115.07	49.6298889377879
BRCA	BRCA.TCGA.B6.A0WT.01A.11R.A109.07	50.3183618113947	BRCA	BRCA.TCGA.B6.A0WT.01A.11R.A109.07	35.1390308874744
BRCA	BRCA.TCGA.B6.A0WV.01A.11R.A109.07	52.11230804109	BRCA	BRCA.TCGA.B6.A0WV.01A.11R.A109.07	71.4529888943886
BRCA	BRCA.TCGA.B6.A0WW.01A.11R.A109.07	46.8968864077012	BRCA	BRCA.TCGA.B6.A0WW.01A.11R.A109.07	33.8036523580533
BRCA	BRCA.TCGA.B6.A0WX.01A.11R.A109.07	54.8615361734908	BRCA	BRCA.TCGA.B6.A0WX.01A.11R.A109.07	54.5570221508155
BRCA	BRCA.TCGA.B6.A0WZ.01A.11R.A109.07	50.0420936378047	BRCA	BRCA.TCGA.B6.A0WZ.01A.11R.A109.07	50.9772890288052
BRCA	BRCA.TCGA.B6.A0X0.01A.21R.A115.07	49.1740173422755	BRCA	BRCA.TCGA.B6.A0X0.01A.21R.A115.07	34.6061451783936
BRCA	BRCA.TCGA.B6.A0X1.01A.11R.A109.07	57.0831239376905	BRCA	BRCA.TCGA.B6.A0X1.01A.11R.A109.07	76.1436107781954
BRCA	BRCA.TCGA.B6.A0X5.01A.21R.A109.07	51.1325013496537	BRCA	BRCA.TCGA.B6.A0X5.01A.21R.A109.07	68.0597292563057
BRCA	BRCA.TCGA.B6.A0X7.01A.11R.A10J.07	50.3339130555721	BRCA	BRCA.TCGA.B6.A0X7.01A.11R.A10J.07	46.081061036984
BRCA	BRCA.TCGA.B6.A1KC.01B.11R.A157.07	51.5340417565939	BRCA	BRCA.TCGA.B6.A1KC.01B.11R.A157.07	60.5723236207274
BRCA	BRCA.TCGA.B6.A1KF.01A.11R.A13Q.07	58.4296604067128	BRCA	BRCA.TCGA.B6.A1KF.01A.11R.A13Q.07	85.3279901358321
BRCA	BRCA.TCGA.B6.A1KI.01A.11R.A14M.07	49.5634338888556	BRCA	BRCA.TCGA.B6.A1KI.01A.11R.A14M.07	52.1157113096147
BRCA	BRCA.TCGA.B6.A1KN.01A.11R.A13Q.07	54.0012708177756	BRCA	BRCA.TCGA.B6.A1KN.01A.11R.A13Q.07	81.5199918839625
BRCA	BRCA.TCGA.B6.A2IU.01A.32R.A18M.07	45.9321622747361	BRCA	BRCA.TCGA.B6.A2IU.01A.32R.A18M.07	37.5997530399174
BRCA	BRCA.TCGA.B6.A400.01A.11R.A239.07	63.2896262399539	BRCA	BRCA.TCGA.B6.A400.01A.11R.A239.07	76.4150121050005
BRCA	BRCA.TCGA.B6.A401.01A.11R.A239.07	49.2134115228293	BRCA	BRCA.TCGA.B6.A401.01A.11R.A239.07	42.2864659923664
BRCA	BRCA.TCGA.B6.A402.01A.11R.A239.07	54.1201641407179	BRCA	BRCA.TCGA.B6.A402.01A.11R.A239.07	45.8563185089717
BRCA	BRCA.TCGA.B6.A408.01A.12R.A24H.07	48.6156866010747	BRCA	BRCA.TCGA.B6.A408.01A.12R.A24H.07	47.339662892845
BRCA	BRCA.TCGA.B6.A40B.01A.11R.A239.07	50.8137725511981	BRCA	BRCA.TCGA.B6.A40B.01A.11R.A239.07	42.1947656570834
BRCA	BRCA.TCGA.B6.A40C.01A.11R.A239.07	53.111997023501	BRCA	BRCA.TCGA.B6.A40C.01A.11R.A239.07	58.2025230648471
STAD	STAD.TCGA.B7.5818.01A.11R.1602.13	50.8551144236268	STAD	STAD.TCGA.B7.5818.01A.11R.1602.13	52.2122674261561
STAD	STAD.TCGA.B7.A5TI.01A.11R.A31P.31	52.8007436538624	STAD	STAD.TCGA.B7.A5TI.01A.11R.A31P.31	78.145098730598
STAD	STAD.TCGA.B7.A5TJ.01A.11R.A31P.31	48.8718652656104	STAD	STAD.TCGA.B7.A5TJ.01A.11R.A31P.31	44.5546078474252
STAD	STAD.TCGA.B7.A5TN.01A.21R.A31P.31	49.8480553094837	STAD	STAD.TCGA.B7.A5TN.01A.21R.A31P.31	43.6531112164988
KIRC	KIRC.TCGA.B8.4143.01A.01R.1188.07	55.9738353158277	KIRC	KIRC.TCGA.B8.4143.01A.01R.1188.07	46.3795285321267
KIRC	KIRC.TCGA.B8.4146.01B.11R.1672.07	55.4906962490822	KIRC	KIRC.TCGA.B8.4146.01B.11R.1672.07	47.1749892961498
KIRC	KIRC.TCGA.B8.4148.01A.02R.1325.07	53.7240244971176	KIRC	KIRC.TCGA.B8.4148.01A.02R.1325.07	50.5483511478505
KIRC	KIRC.TCGA.B8.4151.01A.01R.1188.07	52.7729154744054	KIRC	KIRC.TCGA.B8.4151.01A.01R.1188.07	43.3015812056358
KIRC	KIRC.TCGA.B8.4153.01B.11R.1672.07	55.395149566737	KIRC	KIRC.TCGA.B8.4153.01B.11R.1672.07	42.8036581646448
KIRC	KIRC.TCGA.B8.4154.01A.01R.1188.07	55.8748542363833	KIRC	KIRC.TCGA.B8.4154.01A.01R.1188.07	46.0148816200031
KIRC	KIRC.TCGA.B8.4619.01A.02R.1325.07	52.7665751586159	KIRC	KIRC.TCGA.B8.4619.01A.02R.1325.07	43.511434558209
KIRC	KIRC.TCGA.B8.4620.01A.02R.1325.07	58.0947325744504	KIRC	KIRC.TCGA.B8.4620.01A.02R.1325.07	47.7149077989839
KIRC	KIRC.TCGA.B8.4621.01A.01R.1503.07	55.7774476665781	KIRC	KIRC.TCGA.B8.4621.01A.01R.1503.07	45.8645849336965
KIRC	KIRC.TCGA.B8.5162.01A.01R.1420.07	59.5614826313954	KIRC	KIRC.TCGA.B8.5162.01A.01R.1420.07	52.1715856139879
KIRC	KIRC.TCGA.B8.5163.01A.01R.1420.07	60.5182693060706	KIRC	KIRC.TCGA.B8.5163.01A.01R.1420.07	56.7397872852288
KIRC	KIRC.TCGA.B8.5164.01A.01R.1420.07	56.0561811803193	KIRC	KIRC.TCGA.B8.5164.01A.01R.1420.07	50.6154534720256
KIRC	KIRC.TCGA.B8.5165.01A.01R.1420.07	55.8080031707764	KIRC	KIRC.TCGA.B8.5165.01A.01R.1420.07	48.2895108377741
KIRC	KIRC.TCGA.B8.5546.01A.01R.1541.07	56.279490913446	KIRC	KIRC.TCGA.B8.5546.01A.01R.1541.07	46.6345810166782
KIRC	KIRC.TCGA.B8.5549.01A.01R.1541.07	56.1211455039333	KIRC	KIRC.TCGA.B8.5549.01A.01R.1541.07	50.5956527120347
KIRC	KIRC.TCGA.B8.5550.01A.01R.1541.07	55.120705380221	KIRC	KIRC.TCGA.B8.5550.01A.01R.1541.07	52.0920627881068
KIRC	KIRC.TCGA.B8.5552.01B.11R.1672.07	57.3591048232492	KIRC	KIRC.TCGA.B8.5552.01B.11R.1672.07	50.7932714202993
KIRC	KIRC.TCGA.B8.5553.01A.01R.1541.07	56.2030989077791	KIRC	KIRC.TCGA.B8.5553.01A.01R.1541.07	50.5956527120347
KIRC	KIRC.TCGA.B8.A54D.01A.21R.A266.07	52.4712955593152	KIRC	KIRC.TCGA.B8.A54D.01A.21R.A266.07	47.0113920512589
KIRC	KIRC.TCGA.B8.A54E.01A.11R.A266.07	53.1397458512117	KIRC	KIRC.TCGA.B8.A54E.01A.11R.A266.07	49.7376520537534
KIRC	KIRC.TCGA.B8.A54F.01A.11R.A266.07	56.076256092204	KIRC	KIRC.TCGA.B8.A54F.01A.11R.A266.07	46.7124268240887
KIRC	KIRC.TCGA.B8.A54G.01A.11R.A266.07	53.2685729969056	KIRC	KIRC.TCGA.B8.A54G.01A.11R.A266.07	42.5623263796726
KIRC	KIRC.TCGA.B8.A54H.01A.11R.A33J.07	55.1629087976275	KIRC	KIRC.TCGA.B8.A54H.01A.11R.A33J.07	48.9380476956695
KIRC	KIRC.TCGA.B8.A54I.01A.21R.A33J.07	55.4248759873081	KIRC	KIRC.TCGA.B8.A54I.01A.21R.A33J.07	46.0288295429483
KIRC	KIRC.TCGA.B8.A54J.01A.11R.A33J.07	54.6695106088225	KIRC	KIRC.TCGA.B8.A54J.01A.11R.A33J.07	48.863838834916
KIRC	KIRC.TCGA.B8.A7U6.01A.12R.A37O.07	55.6619355552327	KIRC	KIRC.TCGA.B8.A7U6.01A.12R.A37O.07	47.2553172265396
KIRC	KIRC.TCGA.B8.A8YJ.01A.13R.A39I.07	58.7598039362469	KIRC	KIRC.TCGA.B8.A8YJ.01A.13R.A39I.07	51.6211316389279
KIRP	KIRP.TCGA.B9.4113.01A.01R.1193.07	52.9561473517559	KIRP	KIRP.TCGA.B9.4113.01A.01R.1193.07	43.2389275656378
KIRP	KIRP.TCGA.B9.4115.01A.01R.1193.07	56.3223859872624	KIRP	KIRP.TCGA.B9.4115.01A.01R.1193.07	45.65794588758
KIRP	KIRP.TCGA.B9.4116.01A.02R.1351.07	58.3653250630305	KIRP	KIRP.TCGA.B9.4116.01A.02R.1351.07	48.888912877264
KIRP	KIRP.TCGA.B9.4117.01A.02R.1351.07	53.8369403513235	KIRP	KIRP.TCGA.B9.4117.01A.02R.1351.07	46.6897266628444
KIRP	KIRP.TCGA.B9.4617.01A.01R.1193.07	53.6530356118542	KIRP	KIRP.TCGA.B9.4617.01A.01R.1193.07	46.3227738141613
KIRP	KIRP.TCGA.B9.5155.01A.01R.1592.07	53.0666189503806	KIRP	KIRP.TCGA.B9.5155.01A.01R.1592.07	36.6525187627919
KIRP	KIRP.TCGA.B9.5156.01A.01R.1592.07	56.7721910217838	KIRP	KIRP.TCGA.B9.5156.01A.01R.1592.07	52.5759803129446
KIRP	KIRP.TCGA.B9.7268.01A.11R.A32Z.07	52.557066748759	KIRP	KIRP.TCGA.B9.7268.01A.11R.A32Z.07	41.1697764541158
KIRP	KIRP.TCGA.B9.A44B.01A.11R.A24Z.07	50.832989388801	KIRP	KIRP.TCGA.B9.A44B.01A.11R.A24Z.07	41.7123466195881
KIRP	KIRP.TCGA.B9.A5W7.01A.11R.A31O.07	54.2168318445853	KIRP	KIRP.TCGA.B9.A5W7.01A.11R.A31O.07	43.3166043116302
KIRP	KIRP.TCGA.B9.A5W8.01A.11R.A28H.07	55.0670267680069	KIRP	KIRP.TCGA.B9.A5W8.01A.11R.A28H.07	47.0660310595275
