patients	pseudospace
BC01_Pooled	73.2362050989084
BC02_Pooled	76.1427993565713
BC03_Pooled	70.6303751508563
BC03LN_Pooled	74.69350080373
BC04_Pooled	77.0664672184546
BC05_Pooled	76.407068145099
BC08_Pooled	72.3249200923198
BC10_Pooled	74.0551731202326
BC11_Pooled	76.777007099164
BC01_02	74.529177163028
BC01_03	73.4782671433546
BC01_04	73.1176269015581
BC01_05	76.6381601726334
BC01_06	74.5760463622241
BC01_08	71.5908376294127
BC01_10	74.4927635506197
BC01_12	76.9206091925062
BC01_33	77.0359795539042
BC01_34	75.7720476248033
BC01_53	71.1850935750542
BC01_55	71.0538622635428
BC01_57	82.4606528004576
BC01_66	73.6425660973238
BC01_69	78.0789267999959
BC01_70	78.4258338194072
BC01_72	76.9209327889453
BC01_77	73.9402258680373
BC01_87	75.2564241711265
BC01_95	73.2193772936194
BC02_02	76.3848592935479
BC02_08	78.2944529795744
BC02_09	69.7888624177899
BC02_10	76.3194388906549
BC02_11	72.3650984757983
BC02_12	68.498392577981
BC02_13	73.8981275334353
BC02_14	72.4385753168018
BC02_15	75.4000724981099
BC02_18	73.7106547886838
BC02_19	68.9105525086946
BC02_22	70.0376598998889
BC02_24	70.8437408841727
BC02_25	71.3641524043312
BC02_26	80.7652918157354
BC02_28	71.5953190091911
BC02_31	73.4850246902151
BC02_34	69.784448642645
BC02_44	76.9089960891092
BC02_47	65.6362360581081
BC02_50	70.6193500454312
BC02_51	78.9280145319469
BC02_53	76.2667257328988
BC02_54	82.4581538202028
BC02_55	78.809639251308
BC02_58	71.1054151745057
BC02_59	64.4815768479337
BC02_60	82.6860262081858
BC02_61	73.4272448780498
BC02_62	65.0256712004387
BC02_63	69.3757804940755
BC02_64	72.3473188092918
BC02_66	76.8093922774311
BC02_67	73.5948374433714
BC02_68	76.154742625443
BC02_70	64.6871616658354
BC02_71	77.0697192965388
BC02_73	75.3804597059066
BC02_74	74.128095898157
BC02_75	73.5913333502303
BC02_76	68.4797870064142
BC02_79	70.4985866938651
BC02_81	75.8857761843704
BC02_82	73.0666083073895
BC02_83	73.1242018279436
BC02_86	64.9503927740772
BC02_88	68.1685636795061
BC02_89	72.8293993040218
BC02_90	77.6052531832039
BC02_93	71.0505585078939
BC02_94	64.6532499059976
BC02_95	69.0196437848317
BC02_96	72.8137158862494
BC03_09	65.0792538352984
BC03_11	69.5889134289332
BC03_13	66.5260642550361
BC03_16	66.1050316352917
BC03_17	73.6417854558004
BC03_19	74.7414664264493
BC03_20	70.9062588297592
BC03_21	71.5927889877922
BC03_23	75.6810354423102
BC03_26	75.3561566304298
BC03_29	64.4639545282903
BC03_35	75.8372497421005
BC03_37	60.377665051132
BC03_41	71.2527596853701
BC03_43	72.3764152567949
BC03LN_05	78.1013574177602
BC03LN_19	73.6280255045053
BC03LN_23	70.9153523844306
BC03LN_25	74.0681856998651
BC03LN_28	71.2978984021894
BC03LN_35	76.3362298371192
BC03LN_47	71.3106730704266
BC03LN_57	72.0103647125395
BC03LN_61	70.9665885449485
BC03LN_89	71.0135232339373
BC04_01	78.1978309880987
